,player,Op,NOI,Bat_Avg,Bowl_Avg,Centuries,Fifties,Zeros,Highest_Score,Avg_Bat_SR,Avg_Bowl_SR,FF
1831,TP Visee,Kenya,3,20.0,0.0,0.0,0.0,0,20.0,222.22,0.0,0
1832,TP Visee,Papua New Guinea,6,11.0,0.0,0.0,0.0,0,12.0,158.33,0.0,0
1833,TP Visee,Nepal,12,6.0,0.0,0.0,0.0,0,11.0,100.62,0.0,0
1834,TP Visee,Namibia,3,9.0,0.0,0.0,0.0,0,9.0,69.23,0.0,0
1835,TP Visee,Zimbabwe,6,3.0,0.0,0.0,0.0,0,5.0,66.66,0.0,0
1836,TP Visee,Singapore,3,5.0,0.0,0.0,0.0,0,5.0,100.0,0.0,0
1837,W Barresi,Scotland,33,64.4,19.0,0.0,12.0,0,75.0,119.66,13.33,0
1838,W Barresi,England,3,48.0,0.0,0.0,0.0,0,48.0,106.66,0.0,0
1839,W Barresi,United Arab Emirates,9,30.0,0.0,0.0,0.0,0,48.0,111.15,0.0,0
1840,W Barresi,Oman,3,24.0,0.0,0.0,0.0,0,48.0,96.0,0.0,0
1841,W Barresi,Nepal,15,16.4,0.0,0.0,0.0,0,44.0,175.35,0.0,0
1842,W Barresi,Ireland,15,16.5,0.0,0.0,0.0,0,40.0,108.86,0.0,0
1843,W Barresi,Kenya,9,15.5,0.0,0.0,0.0,3,28.0,54.0,0.0,0
1844,W Barresi,Afghanistan,9,10.67,0.0,0.0,0.0,3,18.0,67.47,0.0,0
1845,W Barresi,South Africa,3,14.0,0.0,0.0,0.0,0,14.0,155.55,0.0,0
1846,W Barresi,Bangladesh,9,7.33,0.0,0.0,0.0,3,13.0,51.34,0.0,0
1847,W Barresi,Zimbabwe,12,8.0,0.0,0.0,0.0,0,12.0,125.92,0.0,0
1848,W Barresi,Hong Kong,3,12.0,0.0,0.0,0.0,0,12.0,70.58,0.0,0
1849,W Barresi,New Zealand,3,4.0,0.0,0.0,0.0,0,4.0,50.0,0.0,0
1850,W Barresi,Canada,3,3.0,0.0,0.0,0.0,0,3.0,42.85,0.0,0
1851,W Barresi,Sri Lanka,3,1.0,0.0,0.0,0.0,0,1.0,25.0,0.0,0
1852,SJ Myburgh,Nepal,6,0.0,0.0,0.0,6.0,0,71.0,119.22,0.0,0
1853,SJ Myburgh,Ireland,12,23.25,0.0,0.0,3.0,0,63.0,118.48,0.0,0
1854,SJ Myburgh,United Arab Emirates,18,23.83,0.0,0.0,3.0,3,55.0,94.22,0.0,0
1855,SJ Myburgh,South Africa,3,51.0,0.0,0.0,3.0,0,51.0,182.14,0.0,0
1856,SJ Myburgh,Kenya,6,20.5,0.0,0.0,0.0,3,41.0,64.06,0.0,0
1857,SJ Myburgh,England,3,39.0,0.0,0.0,0.0,0,39.0,125.8,0.0,0
1858,SJ Myburgh,Scotland,18,14.0,0.0,0.0,0.0,6,36.0,79.44,0.0,0
1859,SJ Myburgh,Oman,6,12.67,0.0,0.0,0.0,0,34.0,113.88,0.0,0
1860,SJ Myburgh,Bangladesh,3,29.0,0.0,0.0,0.0,0,29.0,100.0,0.0,0
1861,SJ Myburgh,Afghanistan,9,17.67,0.0,0.0,0.0,0,21.0,105.59,0.0,0
1862,SJ Myburgh,Canada,3,16.0,0.0,0.0,0.0,0,16.0,80.0,0.0,0
1863,SJ Myburgh,New Zealand,3,16.0,0.0,0.0,0.0,0,16.0,69.56,0.0,0
1864,SJ Myburgh,Zimbabwe,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
1865,SJ Myburgh,Sri Lanka,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
1866,MP O'Dowd,Ireland,27,33.57,16.0,0.0,3.0,0,69.0,138.83,12.0,0
1867,MP O'Dowd,United Arab Emirates,24,31.8,0.0,0.0,6.0,0,65.0,115.18,0.0,0
1868,MP O'Dowd,Bermuda,3,58.0,0.0,0.0,3.0,0,58.0,141.46,0.0,0
1869,MP O'Dowd,Zimbabwe,6,43.0,0.0,0.0,3.0,0,56.0,145.0,0.0,0
1870,MP O'Dowd,Kenya,3,53.0,0.0,0.0,3.0,0,53.0,115.21,0.0,0
1871,MP O'Dowd,Nepal,12,12.75,7.0,0.0,0.0,0,43.0,82.57,8.67,0
1872,MP O'Dowd,Singapore,3,35.0,0.0,0.0,0.0,0,35.0,112.9,0.0,0
1873,MP O'Dowd,Scotland,24,12.14,0.0,0.0,0.0,0,31.0,91.09,0.0,0
1874,MP O'Dowd,Oman,9,33.0,0.0,0.0,0.0,0,24.0,179.17,0.0,0
1875,MP O'Dowd,Namibia,3,21.0,0.0,0.0,0.0,0,21.0,72.41,0.0,0
1876,MP O'Dowd,Papua New Guinea,6,13.5,0.0,0.0,0.0,0,14.0,77.46,0.0,0
1877,MP O'Dowd,Hong Kong,12,11.5,28.0,0.0,0.0,0,13.0,105.83,18.0,0
1878,RN ten Doeschate,Namibia,3,59.0,0.0,0.0,3.0,0,59.0,147.5,0.0,0
1879,RN ten Doeschate,Kenya,15,40.0,18.0,0.0,3.0,0,56.0,121.48,16.0,0
1880,RN ten Doeschate,Scotland,15,0.0,6.75,0.0,3.0,0,51.0,126.35,7.5,0
1881,RN ten Doeschate,Ireland,12,37.5,25.0,0.0,0.0,3,43.0,110.67,24.0,0
1882,RN ten Doeschate,Nepal,3,38.0,0.0,0.0,0.0,0,38.0,140.74,0.0,0
1883,RN ten Doeschate,Papua New Guinea,6,37.0,0.0,0.0,0.0,0,34.0,92.66,0.0,0
1884,RN ten Doeschate,Oman,3,0.0,0.0,0.0,0.0,0,32.0,168.42,0.0,0
1885,RN ten Doeschate,Bermuda,3,28.0,0.0,0.0,0.0,0,28.0,155.55,0.0,0
1886,RN ten Doeschate,Afghanistan,6,0.0,15.0,0.0,0.0,0,24.0,120.0,12.0,0
1887,RN ten Doeschate,England,6,0.0,17.5,0.0,0.0,0,22.0,129.41,12.0,0
1888,RN ten Doeschate,Canada,12,10.5,47.0,0.0,0.0,0,17.0,89.28,48.0,0
1889,RN ten Doeschate,Pakistan,6,14.0,42.0,0.0,0.0,0,14.0,140.0,24.0,0
1890,RN ten Doeschate,United Arab Emirates,3,0.0,0.0,0.0,0.0,0,11.0,68.75,0.0,0
1891,RN ten Doeschate,Singapore,3,1.0,0.0,0.0,0.0,0,1.0,33.33,0.0,0
1892,CN Ackermann,Bermuda,6,0.0,6.0,0.0,0.0,0,43.0,238.88,12.0,0
1893,CN Ackermann,Singapore,6,0.0,0.0,0.0,0.0,0,34.0,94.44,0.0,0
1894,CN Ackermann,Papua New Guinea,12,39.0,47.0,0.0,0.0,0,29.0,99.49,42.0,0
1895,CN Ackermann,Nepal,6,29.0,9.0,0.0,0.0,0,29.0,145.0,6.0,0
1896,CN Ackermann,Ireland,9,17.0,0.0,0.0,0.0,0,27.0,122.62,0.0,0
1897,CN Ackermann,Scotland,6,22.0,22.0,0.0,0.0,0,22.0,146.66,12.0,0
1898,CN Ackermann,United Arab Emirates,6,18.0,0.0,0.0,0.0,0,18.0,100.0,0.0,0
1899,CN Ackermann,Oman,6,15.0,0.0,0.0,0.0,0,15.0,150.0,0.0,0
1900,CN Ackermann,Hong Kong,6,9.0,15.0,0.0,0.0,0,9.0,90.0,24.0,0
1901,SA Edwards,Hong Kong,3,0.0,0.0,0.0,0.0,0,42.0,200.0,0.0,0
1902,SA Edwards,Scotland,15,24.5,0.0,0.0,0.0,0,37.0,136.5,0.0,0
1903,SA Edwards,Nepal,6,50.0,0.0,0.0,0.0,0,34.0,182.96,0.0,0
1904,SA Edwards,United Arab Emirates,12,13.2,0.0,0.0,0.0,0,34.0,113.89,0.0,0
1905,SA Edwards,Ireland,12,9.67,0.0,0.0,0.0,0,13.0,169.76,0.0,0
1906,SA Edwards,Oman,3,6.5,0.0,0.0,0.0,0,13.0,130.0,0.0,0
1907,SA Edwards,Zimbabwe,6,6.0,0.0,0.0,0.0,3,12.0,66.67,0.0,0
1908,SA Edwards,Namibia,3,0.0,0.0,0.0,0.0,0,9.0,150.0,0.0,0
1909,SA Edwards,Bermuda,3,0.0,0.0,0.0,0.0,0,9.0,180.0,0.0,0
1910,SA Edwards,Papua New Guinea,3,3.0,0.0,0.0,0.0,0,6.0,120.0,0.0,0
1911,SA Edwards,Kenya,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1912,SA Edwards,Singapore,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1913,T van der Gugten,Papua New Guinea,9,40.0,13.33,0.0,0.0,0,40.0,190.47,14.0,0
1914,T van der Gugten,Scotland,30,3.33,36.6,0.0,0.0,3,13.0,91.07,28.8,0
1915,T van der Gugten,Nepal,9,12.0,28.0,0.0,0.0,0,12.0,240.0,24.0,0
1916,T van der Gugten,Bangladesh,12,4.0,6.57,0.0,0.0,0,12.0,150.0,7.71,0
1917,T van der Gugten,Ireland,21,1.83,32.25,0.0,0.0,0,11.0,137.5,21.92,0
1918,T van der Gugten,South Africa,6,8.0,28.0,0.0,0.0,0,8.0,66.66,24.0,0
1919,T van der Gugten,Hong Kong,9,2.0,0.0,0.0,0.0,0,4.0,57.14,0.0,0
1920,T van der Gugten,Afghanistan,9,1.0,0.0,0.0,0.0,0,2.0,50.0,0.0,0
1921,T van der Gugten,Sri Lanka,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
1922,T van der Gugten,Canada,3,0.0,8.0,0.0,0.0,0,,0.0,12.0,0
1923,T van der Gugten,United Arab Emirates,9,0.0,11.0,0.0,0.0,0,,0.0,12.0,0
1924,T van der Gugten,Zimbabwe,3,0.0,22.0,0.0,0.0,0,,0.0,24.0,0
1925,T van der Gugten,New Zealand,3,0.0,10.0,0.0,0.0,0,,0.0,8.0,0
1926,T van der Gugten,England,3,0.0,11.0,0.0,0.0,0,,0.0,18.0,0
1927,T van der Gugten,Oman,3,0.0,28.0,0.0,0.0,0,,0.0,18.0,0
1928,T van der Gugten,Kenya,3,0.0,23.0,0.0,0.0,0,,0.0,18.0,0
1929,T van der Gugten,Namibia,3,0.0,17.0,0.0,0.0,0,,0.0,18.0,0
1930,T van der Gugten,Singapore,3,0.0,3.0,0.0,0.0,0,,0.0,6.0,0
1931,T van der Gugten,Bermuda,3,0.0,29.0,0.0,0.0,0,,0.0,18.0,0
1932,BFW de Leede,Ireland,9,13.0,0.0,0.0,0.0,0,33.0,72.14,0.0,0
1933,BFW de Leede,Scotland,15,19.33,0.0,0.0,0.0,3,30.0,90.03,0.0,0
1934,BFW de Leede,Zimbabwe,3,1.0,0.0,0.0,0.0,0,1.0,50.0,0.0,0
1935,AJ Staal,United Arab Emirates,9,48.0,0.0,0.0,0.0,0,28.0,102.25,0.0,0
1936,AJ Staal,Nepal,3,21.0,0.0,0.0,0.0,0,21.0,150.0,0.0,0
1937,AJ Staal,Oman,3,19.0,0.0,0.0,0.0,0,19.0,105.55,0.0,0
1938,AJ Staal,Scotland,3,9.0,0.0,0.0,0.0,0,9.0,150.0,0.0,0
1939,AJ Staal,Ireland,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0
1940,AJ Staal,Hong Kong,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1941,C Floyd,Scotland,12,23.0,51.0,0.0,0.0,0,21.0,78.33,30.0,0
1942,PA van Meekeren,Hong Kong,6,18.0,39.0,0.0,0.0,0,18.0,163.63,24.0,0
1943,PA van Meekeren,Scotland,36,1.38,48.8,0.0,0.0,6,8.0,69.44,33.6,0
1944,PA van Meekeren,Ireland,24,0.57,12.71,0.0,0.0,0,4.0,133.33,10.86,6
1945,PA van Meekeren,Oman,12,1.0,36.0,0.0,0.0,0,3.0,42.85,30.0,0
1946,PA van Meekeren,Kenya,12,1.0,17.5,0.0,0.0,0,3.0,50.0,13.5,0
1947,PA van Meekeren,Nepal,18,0.0,27.33,0.0,0.0,3,0.0,0.0,32.0,0
1948,PA van Meekeren,Afghanistan,3,0.0,9.0,0.0,0.0,0,,0.0,12.0,0
1949,PA van Meekeren,United Arab Emirates,9,0.0,17.0,0.0,0.0,0,,0.0,18.0,0
1950,PA van Meekeren,Bangladesh,3,0.0,8.5,0.0,0.0,0,,0.0,12.0,0
1951,PA van Meekeren,Zimbabwe,6,0.0,22.0,0.0,0.0,0,,0.0,16.0,0
1952,PA van Meekeren,Namibia,3,0.0,5.33,0.0,0.0,0,,0.0,8.0,0
1953,PA van Meekeren,Singapore,3,0.0,10.0,0.0,0.0,0,,0.0,10.83,0
1954,PA van Meekeren,Papua New Guinea,6,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1955,PA van Meekeren,Bermuda,3,0.0,8.67,0.0,0.0,0,,0.0,8.0,0
1956,Saqib Zulfiqar,Zimbabwe,3,18.0,0.0,0.0,0.0,0,18.0,100.0,0.0,0
1957,Saqib Zulfiqar,United Arab Emirates,15,5.0,19.5,0.0,0.0,0,14.0,56.66,18.0,0
1958,Saqib Zulfiqar,Ireland,6,1.0,0.0,0.0,0.0,0,1.0,20.0,0.0,0
1959,Saqib Zulfiqar,Scotland,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1960,Sikander Zulfiqar,United Arab Emirates,21,8.2,24.5,0.0,0.0,0,18.0,111.48,21.0,0
1961,Sikander Zulfiqar,Scotland,9,17.0,0.0,0.0,0.0,0,9.0,104.17,0.0,0
1962,Sikander Zulfiqar,Ireland,12,3.33,9.0,0.0,0.0,0,5.0,86.11,6.0,0
1963,Sikander Zulfiqar,Oman,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1964,Vikramjit Singh,Scotland,3,15.0,0.0,0.0,0.0,0,15.0,115.38,0.0,0
1965,FJ Klaassen,Zimbabwe,9,6.5,21.33,0.0,0.0,0,13.0,81.25,15.22,0
1966,FJ Klaassen,Ireland,21,2.5,25.14,0.0,0.0,0,9.0,162.5,17.14,0
1967,FJ Klaassen,Oman,9,2.5,45.0,0.0,0.0,0,5.0,71.42,36.0,0
1968,FJ Klaassen,Nepal,6,2.0,29.0,0.0,0.0,0,4.0,100.0,24.0,0
1969,FJ Klaassen,Scotland,21,0.2,61.33,0.0,0.0,3,1.0,50.0,36.67,0
1970,FJ Klaassen,Hong Kong,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1971,FJ Klaassen,Kenya,3,0.0,11.5,0.0,0.0,0,,0.0,9.0,0
1972,FJ Klaassen,Namibia,3,0.0,3.5,0.0,0.0,0,,0.0,6.0,0
1973,FJ Klaassen,Bermuda,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1974,FJ Klaassen,United Arab Emirates,3,0.0,18.0,0.0,0.0,0,,0.0,18.0,0
1975,HC Overdijk,United Arab Emirates,12,4.33,24.0,0.0,0.0,0,13.0,185.71,16.0,0
1976,HC Overdijk,Nepal,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1977,S Snater,Scotland,15,5.33,22.8,0.0,0.0,0,10.0,131.43,13.2,0
1978,S Snater,Ireland,18,0.67,17.29,0.0,0.0,3,2.0,100.0,12.0,0
1979,S Snater,Nepal,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
1980,S Snater,Oman,9,0.0,46.0,0.0,0.0,3,0.0,0.0,24.0,0
1981,S Snater,Hong Kong,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1982,S Snater,Bermuda,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1983,PRP Boissevain,United Arab Emirates,15,3.5,41.5,0.0,0.0,3,7.0,70.0,36.0,0
1984,PRP Boissevain,Ireland,3,0.0,33.0,0.0,0.0,0,,0.0,24.0,0
1985,TS Braat,United Arab Emirates,15,2.0,17.5,0.0,0.0,0,5.0,95.83,15.0,0
1986,BD Glover,United Arab Emirates,15,0.33,19.4,0.0,0.0,0,1.0,100.0,15.6,3
1987,BD Glover,Scotland,9,1.0,27.0,0.0,0.0,0,1.0,100.0,21.0,0
1988,BD Glover,Nepal,6,0.0,23.0,0.0,0.0,3,0.0,0.0,24.0,0
1989,BD Glover,Oman,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
1990,BD Glover,Zimbabwe,6,0.0,10.75,0.0,0.0,0,,0.0,12.0,0
1991,BD Glover,Ireland,9,0.0,29.0,0.0,0.0,0,,0.0,22.0,0
1992,BD Glover,Hong Kong,3,0.0,6.5,0.0,0.0,0,,0.0,4.5,3
1993,BD Glover,Kenya,3,0.0,19.0,0.0,0.0,0,,0.0,24.0,0
1994,BD Glover,Namibia,3,0.0,5.0,0.0,0.0,0,,0.0,6.0,0
1995,BD Glover,Singapore,3,0.0,10.0,0.0,0.0,0,,0.0,9.0,0
1996,BD Glover,Papua New Guinea,6,0.0,18.33,0.0,0.0,0,,0.0,16.0,0
1997,VJ Kingma,Scotland,6,1.0,32.0,0.0,0.0,0,1.0,25.0,24.0,0
1998,VJ Kingma,United Arab Emirates,12,0.0,27.5,0.0,0.0,3,0.0,0.0,15.67,0
1999,Tamim Iqbal,Oman,3,0.0,0.0,3.0,0.0,0,103.0,163.49,0.0,0
2000,Tamim Iqbal,West Indies,36,25.5,0.0,0.0,6.0,3,88.0,101.4,0.0,0
2001,Tamim Iqbal,Netherlands,9,202.0,0.0,0.0,9.0,0,83.0,127.32,0.0,0
2002,Tamim Iqbal,Pakistan,33,21.36,0.0,0.0,3.0,0,65.0,116.58,0.0,0
2003,Tamim Iqbal,Sri Lanka,21,23.0,0.0,0.0,3.0,3,50.0,86.74,0.0,0
2004,Tamim Iqbal,Ireland,15,27.8,0.0,0.0,0.0,3,47.0,92.95,0.0,0
2005,Tamim Iqbal,Zimbabwe,23,23.13,0.0,0.0,0.0,0,43.0,115.17,0.0,0
2006,Tamim Iqbal,Afghanistan,12,17.25,0.0,0.0,0.0,3,43.0,62.67,0.0,0
2007,Tamim Iqbal,India,21,18.0,0.0,0.0,0.0,0,35.0,106.72,0.0,0
2008,Tamim Iqbal,Australia,6,18.5,0.0,0.0,0.0,0,32.0,62.72,0.0,0
2009,Tamim Iqbal,Nepal,3,30.0,0.0,0.0,0.0,0,30.0,136.36,0.0,0
2010,Tamim Iqbal,Scotland,3,26.0,0.0,0.0,0.0,0,26.0,118.18,0.0,0
2011,Tamim Iqbal,South Africa,12,12.75,0.0,0.0,0.0,0,25.0,103.92,0.0,0
2012,Tamim Iqbal,New Zealand,18,10.83,0.0,0.0,0.0,3,24.0,103.9,0.0,0
2013,Tamim Iqbal,Kenya,3,11.0,0.0,0.0,0.0,0,11.0,91.66,0.0,0
2014,Tamim Iqbal,Hong Kong,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2015,Shakib Al Hasan,Pakistan,54,41.71,37.83,0.0,9.0,3,84.0,92.75,36.0,0
2016,Shakib Al Hasan,Afghanistan,36,30.75,15.25,0.0,3.0,0,70.0,101.37,17.38,0
2017,Shakib Al Hasan,Australia,24,35.75,20.4,0.0,3.0,0,66.0,126.09,15.6,0
2018,Shakib Al Hasan,Zimbabwe,54,28.0,22.08,0.0,3.0,0,65.0,113.18,16.62,3
2019,Shakib Al Hasan,West Indies,60,26.22,13.16,0.0,6.0,9,61.0,101.11,11.61,6
2020,Shakib Al Hasan,Ireland,27,19.5,54.0,0.0,3.0,3,57.0,113.74,45.0,0
2021,Shakib Al Hasan,New Zealand,36,12.0,86.5,0.0,0.0,0,41.0,83.57,66.0,0
2022,Shakib Al Hasan,Sri Lanka,42,20.57,14.0,0.0,0.0,0,38.0,116.49,13.2,0
2023,Shakib Al Hasan,Nepal,6,0.0,0.0,0.0,0.0,0,37.0,205.55,0.0,0
2024,Shakib Al Hasan,Hong Kong,6,34.0,3.0,0.0,0.0,0,34.0,125.92,8.0,0
2025,Shakib Al Hasan,Scotland,6,31.0,37.0,0.0,0.0,0,31.0,106.89,24.0,0
2026,Shakib Al Hasan,South Africa,36,12.0,22.86,0.0,0.0,0,26.0,104.22,18.86,0
2027,Shakib Al Hasan,India,36,10.33,35.5,0.0,0.0,0,22.0,90.9,31.5,0
2028,Shakib Al Hasan,Oman,6,0.0,3.75,0.0,0.0,0,17.0,188.88,4.5,3
2029,Shakib Al Hasan,United Arab Emirates,6,13.0,10.0,0.0,0.0,0,13.0,100.0,10.33,0
2030,Shakib Al Hasan,Netherlands,18,5.67,13.33,0.0,0.0,3,12.0,60.17,12.0,0
2031,Mohammad Naim,India,9,47.67,0.0,0.0,3.0,0,81.0,125.91,0.0,0
2032,Mohammad Naim,Pakistan,6,21.5,0.0,0.0,0.0,3,43.0,52.44,0.0,0
2033,Mohammad Naim,Zimbabwe,1,33.0,0.0,0.0,0.0,0,33.0,97.05,0.0,0
2034,Sabbir Rahman,Sri Lanka,21,22.14,0.0,0.0,3.0,3,80.0,93.24,0.0,0
2035,Sabbir Rahman,India,18,47.2,0.0,0.0,3.0,0,77.0,134.66,0.0,0
2036,Sabbir Rahman,Pakistan,12,45.0,11.0,0.0,3.0,0,51.0,128.09,12.0,0
2037,Sabbir Rahman,Zimbabwe,30,31.67,12.67,0.0,3.0,0,50.0,108.47,10.33,0
2038,Sabbir Rahman,New Zealand,12,23.5,0.0,0.0,0.0,0,48.0,108.96,0.0,0
2039,Sabbir Rahman,Oman,6,44.0,5.0,0.0,0.0,0,44.0,169.23,6.0,0
2040,Sabbir Rahman,Afghanistan,15,7.6,0.0,0.0,0.0,3,24.0,70.83,0.0,0
2041,Sabbir Rahman,Nepal,3,0.0,0.0,0.0,0.0,0,21.0,105.0,0.0,0
2042,Sabbir Rahman,South Africa,12,7.25,0.0,0.0,0.0,0,19.0,77.31,0.0,0
2043,Sabbir Rahman,Netherlands,3,15.0,0.0,0.0,0.0,0,15.0,100.0,0.0,0
2044,Sabbir Rahman,Ireland,3,0.0,0.0,0.0,0.0,0,13.0,144.44,0.0,0
2045,Sabbir Rahman,Australia,3,12.0,0.0,0.0,0.0,0,12.0,70.58,0.0,0
2046,Sabbir Rahman,United Arab Emirates,3,6.0,0.0,0.0,0.0,0,6.0,50.0,0.0,0
2047,Sabbir Rahman,Hong Kong,6,2.0,3.0,0.0,0.0,0,2.0,50.0,6.0,0
2048,Sabbir Rahman,West Indies,6,1.0,0.0,0.0,0.0,0,1.0,33.33,0.0,0
2049,Mushfiqur Rahim,Sri Lanka,27,34.14,0.0,0.0,6.0,0,72.0,142.83,0.0,0
2050,Mushfiqur Rahim,India,33,32.71,0.0,0.0,6.0,3,72.0,101.13,0.0,0
2051,Mushfiqur Rahim,New Zealand,12,13.5,0.0,0.0,3.0,6,50.0,59.77,0.0,0
2052,Mushfiqur Rahim,Australia,12,44.5,0.0,0.0,0.0,0,47.0,128.23,0.0,0
2053,Mushfiqur Rahim,Afghanistan,15,19.83,0.0,0.0,0.0,0,46.0,126.97,0.0,0
2054,Mushfiqur Rahim,West Indies,27,9.45,0.0,0.0,0.0,0,41.0,92.56,0.0,0
2055,Mushfiqur Rahim,Netherlands,9,19.5,0.0,0.0,0.0,3,37.0,62.5,0.0,0
2056,Mushfiqur Rahim,Zimbabwe,29,16.81,0.0,0.0,0.0,3,32.0,109.21,0.0,0
2057,Mushfiqur Rahim,Pakistan,27,13.86,0.0,0.0,0.0,0,25.0,82.67,0.0,0
2058,Mushfiqur Rahim,Hong Kong,3,23.0,0.0,0.0,0.0,0,23.0,127.77,0.0,0
2059,Mushfiqur Rahim,South Africa,18,11.17,0.0,0.0,0.0,0,19.0,101.79,0.0,0
2060,Mushfiqur Rahim,Ireland,12,10.4,0.0,0.0,0.0,0,18.0,119.58,0.0,0
2061,Mushfiqur Rahim,Scotland,3,9.0,0.0,0.0,0.0,0,9.0,128.57,0.0,0
2062,Mushfiqur Rahim,United Arab Emirates,3,4.0,0.0,0.0,0.0,0,4.0,50.0,0.0,0
2063,Mushfiqur Rahim,Kenya,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2064,Mushfiqur Rahim,Nepal,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2065,Mushfiqur Rahim,Oman,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2066,Mahmudullah,West Indies,45,38.67,14.83,0.0,3.0,0,64.0,117.13,10.44,0
2067,Mahmudullah,Zimbabwe,47,19.96,49.5,0.0,6.0,0,62.0,123.8,33.0,0
2068,Mahmudullah,New Zealand,33,22.0,0.0,0.0,3.0,0,52.0,98.73,0.0,0
2069,Mahmudullah,Australia,12,57.0,0.0,0.0,0.0,0,49.0,107.11,0.0,0
2070,Mahmudullah,Afghanistan,30,23.0,12.33,0.0,0.0,0,45.0,119.45,16.0,0
2071,Mahmudullah,Sri Lanka,57,37.29,23.57,0.0,0.0,0,43.0,144.48,22.29,0
2072,Mahmudullah,Netherlands,15,17.0,24.5,0.0,0.0,0,41.0,121.68,24.0,0
2073,Mahmudullah,United Arab Emirates,6,0.0,2.5,0.0,0.0,0,36.0,133.33,6.0,0
2074,Mahmudullah,India,54,23.12,32.5,0.0,0.0,0,33.0,125.06,27.0,0
2075,Mahmudullah,South Africa,12,13.5,0.0,0.0,0.0,0,24.0,97.5,0.0,0
2076,Mahmudullah,Ireland,24,8.4,38.5,0.0,0.0,0,23.0,102.71,33.0,0
2077,Mahmudullah,Pakistan,51,9.78,45.0,0.0,0.0,6,22.0,76.73,31.83,0
2078,Mahmudullah,Scotland,6,9.0,20.0,0.0,0.0,0,9.0,112.5,18.0,0
2079,Mahmudullah,Kenya,3,2.0,0.0,0.0,0.0,0,2.0,25.0,0.0,0
2080,Mahmudullah,Hong Kong,6,2.0,6.5,0.0,0.0,0,2.0,66.66,12.0,0
2081,Mahmudullah,Nepal,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2082,Mahmudullah,Oman,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2083,Soumya Sarkar,Zimbabwe,18,27.6,0.0,0.0,2.0,0,62.0,129.08,0.0,0
2084,Soumya Sarkar,Sri Lanka,30,21.14,28.5,0.0,3.0,6,51.0,100.62,15.0,0
2085,Soumya Sarkar,Pakistan,18,15.0,0.0,0.0,0.0,6,48.0,85.0,0.0,0
2086,Soumya Sarkar,South Africa,15,33.75,0.0,0.0,0.0,0,47.0,147.69,0.0,0
2087,Soumya Sarkar,New Zealand,18,21.75,0.0,0.0,0.0,3,42.0,93.75,0.0,0
2088,Soumya Sarkar,India,39,14.56,28.67,0.0,0.0,3,39.0,88.39,20.0,0
2089,Soumya Sarkar,West Indies,21,10.83,18.0,0.0,0.0,3,32.0,93.87,15.0,0
2090,Soumya Sarkar,United Arab Emirates,3,21.0,0.0,0.0,0.0,0,21.0,150.0,0.0,0
2091,Soumya Sarkar,Ireland,3,20.0,0.0,0.0,0.0,0,20.0,153.84,0.0,0
2092,Soumya Sarkar,Netherlands,3,15.0,0.0,0.0,0.0,0,15.0,115.38,0.0,0
2093,Soumya Sarkar,Afghanistan,15,6.0,0.0,0.0,0.0,3,15.0,49.57,0.0,0
2094,Soumya Sarkar,Oman,3,12.0,0.0,0.0,0.0,0,12.0,54.54,0.0,0
2095,Soumya Sarkar,Australia,3,1.0,0.0,0.0,0.0,0,1.0,16.66,0.0,0
2096,Liton Das,West Indies,18,32.5,0.0,0.0,6.0,0,61.0,132.23,0.0,0
2097,Liton Das,Zimbabwe,12,36.36,0.0,0.0,3.0,0,60.0,148.85,0.0,0
2098,Liton Das,Sri Lanka,6,21.5,0.0,0.0,0.0,3,43.0,113.16,0.0,0
2099,Liton Das,India,18,16.17,0.0,0.0,0.0,0,34.0,126.86,0.0,0
2100,Liton Das,Afghanistan,15,9.4,0.0,0.0,0.0,3,30.0,61.81,0.0,0
2101,Liton Das,South Africa,9,13.67,0.0,0.0,0.0,0,22.0,118.68,0.0,0
2102,Liton Das,Pakistan,6,10.0,0.0,0.0,0.0,0,12.0,74.72,0.0,0
